author_num,filename,date
4895,JSP-0.99_08.tar.gz,1275357447
4899,Pod-Clipper-0.01.tar.gz,1275362373
947,TM-1.52.tar.gz,1275370472
4900,Crypt-XXTEA-CImpl-0.01.tar.gz,1275373892
4332,Apache2-WebApp-Extra-Admin-0.14.tar.gz,1275376477
87,Sys-Ramdisk-0.01.tar.gz,1275377936
919,JSAN-Client-0.27.tar.gz,1275382810
4646,Device-Kiln-Orton-0.01.tar.gz,1275383584
4159,XML-Declare-0.02.tar.gz,1275386246
4791,MooseX-DBIC-AddColumn-0.01.tar.gz,1275386421
4159,XML-Declare-0.03.tar.gz,1275386589
4679,PNI-Node-Tk-0.03.tar.gz,1275388043
855,Pod-Weaver-PluginBundle-MARCEL-1.101520.tar.gz,1275388892
855,Dist-Zilla-PluginBundle-MARCEL-1.101520.tar.gz,1275389064
4901,Dancer-Plugin-Scoped.tar.gz,1275391579
4791,MooseX-DBIC-AddColumn-0.02.tar.gz,1275391981
4901,Dancer-Plugin-Scoped-0.01.tar.gz,1275392149
4791,Catalyst-Plugin-I18N-PathPrefix-0.02.tar.gz,1275392620
4774,Net-STOMP-Client-0.9.1.tar.gz,1275394375
4679,PNI-0.04.tar.gz,1275394462
4894,POE-Component-SSLify-NonBlock-0.36.tar.gz,1275395612
4387,Tk-Canvas-GradientColor-1.00.tar.gz,1275399332
4791,MooseX-DBIC-AddColumn-0.03.tar.gz,1275404286
4812,CCCP-AttributeInspector-0.01.tar.gz,1275406569
2144,Dist-Zilla-3.101520.tar.gz,1275407493
3251,Cantella-Store-UUID-0.003001.tar.gz,1275407823
3251,Cantella-Worker-0.002002.tar.gz,1275408219
2361,Net-DAV-Server-1.300_04.tar.gz,1275408765
4879,Text-Split-0.0013.tar.gz,1275409085
4835,WebSource-2.4.4.tar.gz,1275411369
4265,XML-Reader-0.36.tar.gz,1275411456
4879,Text-Clip-0.0014.tar.gz,1275411462
3251,Cantella-Store-UUID-0.003002.tar.gz,1275411631
3251,Cantella-Worker-0.002003.tar.gz,1275411800
707,MooseX-Method-Signatures-0.31.tar.gz,1275412195
741,App-Env-0.20.tar.gz,1275412283
3989,Big5Plus-0.57.tar.gz,1275414115
3989,EUCJP-0.57.tar.gz,1275414127
3989,GB18030-0.57.tar.gz,1275414214
3989,INFORMIXV6ALS-0.57.tar.gz,1275414219
3989,Latin1-0.57.tar.gz,1275414231
3989,OldUTF8-0.57.tar.gz,1275414318
3989,UHC-0.57.tar.gz,1275414324
3989,UTF2-0.57.tar.gz,1275414335
3989,HP15-0.57.tar.gz,1275415116
3989,Sjis-0.57.tar.gz,1275415284
4441,Dist-Zilla-Role-Tempdir-0.01022319.tar.gz,1275415451
1243,Test-XPath-0.13.tar.gz,1275417661
