author_num,filename,date
2405,SWISH-Prog-0.28.tar.gz,1254355750
3141,WWW-Scripter-Plugin-Ajax-0.03.tar.gz,1254358791
3141,WWW-Scripter-0.006.tar.gz,1254358803
857,Encode-DoubleEncodedUTF8-0.03.tar.gz,1254360862
857,Encode-DoubleEncodedUTF8-0.04.tar.gz,1254361587
3977,Games-SGF-0.99.tar.gz,1254366062
3742,NetHack-Item-0.11.tar.gz,1254366532
3742,NetHack-Item-0.12.tar.gz,1254369722
3903,HTML-FillInForm-Lite-1.07.tar.gz,1254371854
919,HTTP-Lite-2.2.tar.gz,1254372856
4553,MojoX-Renderer-HTP-0.032.tar.gz,1254376799
4345,CSS-LESSp-0.02.tar.gz,1254377722
4404,ACME-QuoteDB-0.1.2.tar.gz,1254377733
4345,CSS-LESSp-0.03.tar.gz,1254377902
3903,Mouse-0.37_01.tar.gz,1254379203
1846,App-DPath-0.03.tar.gz,1254381181
1548,Proc-PID-File-1.26.tar.gz,1254385955
4476,Padre-Plugin-WebGUI-0.03.tar.gz,1254389369
4418,Religion-Bible-Regex-Config-0.6.tar.gz,1254389763
4418,Religion-Bible-Regex-Builder-0.98.tar.gz,1254390158
3186,DBIx-Log4perl-0.16.tar.gz,1254390326
4418,Religion-Bible-Regex-Reference-0.95.tar.gz,1254391023
4418,Religion-Bible-Regex-Lexer-0.85.tar.gz,1254391192
3035,Mac-SystemDirectory-0.02_01.tar.gz,1254394076
1831,IO-Handle-Util-0.01.tar.gz,1254394696
1561,Algorithm-MasterMind-0.0.2.tar.gz,1254395851
2306,Test-DBIx-Class-Schema-0.01005.tar.gz,1254397831
1449,Net-Oping-1.21.tar.gz,1254401246
4635,Encode-Bootstring-0.02.tar.gz,1254401791
732,Spread-3.17.4.4.tar.gz,1254406337
3035,Mac-SystemDirectory-0.02_02.tar.gz,1254409450
4159,Acme-CPANAuthors-AnyEvent-0.04.tar.gz,1254410522
1824,Net-LDAP-Server-0.42.tar.gz,1254412505
1824,Module-Crypt-0.05.tar.gz,1254412592
4580,SDL-Tutorial-Tetris-0.02.tar.gz,1254415397
329,Config-Perl-V-0.10.tgz,1254419942
4218,Getopt-XML-0.53.tgz,1254420416
2236,Audio-Scan-0.39.tar.gz,1254426848
254,AnyEvent-MP-1.2.tar.gz,1254430873
1024,IO-Extended-0.15.tar.gz,1254432251
4303,Net-FTPSSL-0.12.tar.gz,1254432646
3036,HTTP-Parser-XS-0.03.tar.gz,1254433267
2514,WebService-Prowl-0.05.tar.gz,1254433513
763,Class-Accessor-Grouped-0.09001.tar.gz,1254435117
4406,OP-0.317.tar.gz,1254437625
3855,Perl-Critic-Pulp-22.tar.gz,1254440586
3855,File-Locate-Iterator-2.tar.gz,1254440673
4111,Project-Easy-0.06.tar.gz,1254442123
4057,Gearman-WorkerSpawner-1.02.tar.gz,1254443877
4430,Net-NSCA-Client-0.001.tar.gz,1254444122
3783,Marpa-0.001_018.tar.gz,1254447538
2921,DBIx-Skinny-0.04.tar.gz,1254448013
4111,Project-Easy-0.07.tar.gz,1254460786
1688,ExtUtils-ParseXS-2.200402.tar.gz,1254461332
4063,WWW-Shorten-Durl-0.01.tar.gz,1254462864
1688,ExtUtils-ParseXS-2.200403.tar.gz,1254463560
4608,Calendar-Slots-0.03.tar.gz,1254467427
3843,MooseX-Getopt-0.23.tar.gz,1254469410
4261,Linux-DVB-DVBT-1.04.tar.gz,1254470115
4063,WWW-Shorten-Durl-0.04.tar.gz,1254472170
1561,Algorithm-MasterMind-0.0.3.tar.gz,1254481090
4085,WWW-Alexa-TrafficRank-1.5.tgz,1254481485
773,Git-SVNReplay-1.0214.tar.gz,1254483012
4638,Net-IP-Match-XS2-0.01.tar.gz,1254486425
1024,Data-Iter-0.01.13.tar.gz,1254487348
4626,Net-Route-v0.00_02.tar.gz,1254487743
3710,PICA-Record-0.52.tar.gz,1254489041
3445,ProgressMonitor-0.31.tar.gz,1254491103
4639,Backup-Email-0.01.tar.gz,1254495206
4578,DBIx-Simple-Batch-1.63.tar.gz,1254495525
3150,Graphics-Primitive-0.45.tar.gz,1254497655
3150,Graphics-Primitive-Driver-CairoPango-0.60.tar.gz,1254497826
4578,SweetPea-2.25.tar.gz,1254498069
3745,SADI-0.93.tar.gz,1254499294
3035,Mac-SystemDirectory-0.02.tar.gz,1254499381
3436,Test-Install-METArequires-0.01.tar.gz,1254501130
1190,Catalyst-Model-DBI-0.21.tar.gz,1254502884
1190,Catalyst-Model-DBI-0.22.tar.gz,1254505543
3150,Graphics-Primitive-Driver-Cairo-0.40.tar.gz,1254506317
679,WebService-UrbanAirship-0.04.tar.gz,1254506939
3977,Games-SGF-0.991.tar.gz,1254508465
1221,Padre-Plugin-Parrot-0.26.tar.gz,1254509690
4406,OP-Net-0.317.tar.gz,1254509859
3040,WWW-Salesforce-0.200_2.tar.gz,1254510102
2591,Package-Watchdog-0.08.tar.gz,1254514422
785,perl-5.11.0.tar.bz2,1254516706
1531,MP4-File-0.08.tar.gz,1254516804
1537,Astro-satpass-0.026.tar.gz,1254525933
1190,Catalyst-Model-DBI-0.23.tar.gz,1254528138
2150,Devel-InheritNamespace-0.00001.tar.gz,1254530952
2150,CatalystX-VirtualComponents-0.00003.tar.gz,1254531038
4196,OpenGL-0.58_007.tar.gz,1254532950
4196,PDL-2.4.4_13.tar.gz,1254533280
1232,Term-Clui-1.43.tar.gz,1254533294
1688,ExtUtils-ParseXS-2.20_06.tar.gz,1254541774
3101,Net-GPSD3-0.06.tar.gz,1254548280
3072,ASNMTAP-3.001000.tar.gz,1254549735
3532,RT-Extension-MergeUsers-0.04_01.tar.gz,1254552320
3596,HTML-Menu-TreeView-1.12.tar.gz,1254555432
3596,MySQL-Admin-0.57.tar.gz,1254555445
4635,Encode-Bootstring-0.03.tar.gz,1254558058
