author_num,filename,date
3586,Variable-Magic-0.39.tar.gz,1259625705
3843,Catalyst-ActionRole-MatchRequestMethod-0.02.tar.gz,1259628293
4695,Statistics-Distributions-Ancova-0.32.0.tar.gz,1259629262
3843,Catalyst-Runtime-5.80014_02.tar.gz,1259630040
4695,Statistics-Distributions-GTest-0.1.4.tar.gz,1259630395
2262,Web-Simple-0.002.tar.gz,1259634807
4695,Statistics-Distributions-Ancova-0.32.1.tar.gz,1259635725
4695,Statistics-Distributions-Ancova-0.32.2.tar.gz,1259636378
3843,Catalyst-Devel-1.21_01.tar.gz,1259638611
2405,Search-Tools-0.35.tar.gz,1259640344
87,Net-SSH-AuthorizedKeysFile-0.11.tar.gz,1259644702
4616,Forks-Super-0.07.tar.gz,1259646311
4686,Test-Module-Used-0.0.7.tar.gz,1259647695
4279,Validator-Custom-0.0608.tar.gz,1259652176
1970,Form-Factory-0.002.tar.gz,1259652535
4279,DBIx-Custom-0.0702.tar.gz,1259652625
3101,DBIx-Array-0.13.tar.gz,1259654151
4698,Solaris-SMF-0.02.tar.gz,1259654721
1153,Imager-0.71_02.tar.gz,1259658413
4701,File-Coda-1.9.tar.gz,1259660720
760,Muldis-D-0.102.0.tar.gz,1259665521
2435,Config-Scoped-0.12_02.tar.gz,1259665534
4063,Acme-CPANAuthors-Korean-0.03.tar.gz,1259665704
3675,Net-APNS-Persistent-0.01.tar.gz,1259668525
2144,Config-MVP-0.093350.tar.gz,1259668770
4021,BGS-0.02.tar.gz,1259671309
2457,CPANPLUS-0.89_11.tar.gz,1259673915
4702,Template-Plugin-Filter-I18N-0.01.tar.gz,1259674147
1579,Net-Whois-Raw-2.11.tar.gz,1259674627
254,AnyEvent-FCP-0.21.tar.gz,1259675413
4694,Maplat-0.91.tar.gz,1259675500
919,Time-Tiny-1.05.tar.gz,1259677731
4656,Pod-Autopod-1.08.tar.gz,1259677820
1984,RDF-Trine-Node-Literal-XML-0.13.tar.gz,1259679237
3369,Unicode-LineBreak-1.005.520.tar.gz,1259680938
1685,Template-Provider-FromDATA-0.11.tar.gz,1259681680
4669,Catalyst-Engine-Stomp-0.10.tar.gz,1259681877
2405,Rose-HTMLx-Form-Related-0.18.tar.gz,1259683574
3150,Data-Verifier-0.24.tar.gz,1259685492
2405,CatalystX-CRUD-YUI-0.020.tar.gz,1259687188
2405,CatalystX-CRUD-ModelAdapter-DBIC-0.11.tar.gz,1259687365
3035,String-UTF8-0.1.tar.gz,1259687457
3035,String-UTF8-XS-0.1.tar.gz,1259687463
1077,JavaScript-1.14.tar.gz,1259689228
3772,Vimana-2009.33602.tar.gz,1259691383
4694,Maplat-0.92.tar.gz,1259692180
3150,Data-Verifier-0.25.tar.gz,1259692193
2405,SWISH-Prog-KSx-0.02.tar.gz,1259692752
2405,SWISH-Prog-Xapian-0.02.tar.gz,1259692839
2405,SWISH-Prog-0.31.tar.gz,1259692925
82,illguts-0.15.tar.gz,1259694375
3772,Vimana-2009.336031.tar.gz,1259694715
3745,SADI-0.97.tar.gz,1259698376
82,illguts-0.16.tar.gz,1259699014
1264,RDF-Trine-0.112_01.tar.gz,1259699526
3745,XML-SemanticCompare-0.92.tar.gz,1259702204
3101,DBIx-Array-0.14.tar.gz,1259703311
